text_id	entity_id	name	category	positions
18687046	T6	central nervous system	Habitat	55 77
18687046	T7	multi-drug resistance	Phenotype	103 124
18687046	T8	patients	Habitat	238 246
18687046	T9	injuries	Habitat	318 326
18687046	T10	open fractures	Habitat	335 339;350 359
18687046	T11	facial fractures	Habitat	343 359
18687046	T12	facial	Habitat	343 349
18687046	T13	central nervous system	Habitat	447 469
18687046	T14	CNS	Habitat	471 474
18687046	T15	multi-drug resistant	Phenotype	538 558
18687046	T16	MDR	Phenotype	560 563
18687046	T17	Patients	Habitat	587 595
18687046	T18	trauma intensive care unit	Habitat	612 638
18687046	T19	TICU	Habitat	640 644
18687046	T20	brain	Habitat	724 729
18687046	T21	brain injury	Habitat	724 736
18687046	T22	ICU	Habitat	1187 1190
18687046	T23	ICU	Habitat	1362 1365
18687046	T24	patients	Habitat	1430 1438
18687046	T25	patients	Habitat	1531 1539
18687046	T26	CNS	Habitat	1579 1582
18687046	T27	patients	Habitat	1644 1652
18687046	T28	CNS	Habitat	1687 1690
18687046	T29	patient	Habitat	1748 1755
18687046	T30	MDR	Phenotype	1795 1798
18687046	T31	pathogens	Phenotype	1799 1808
18687046	T32	patient	Habitat	1828 1835
18687046	T33	blood stream	Habitat	1971 1983
18687046	T34	MDR	Phenotype	2017 2020
18687046	T35	blood stream	Habitat	2039 2051
18687046	T36	MDR	Phenotype	2115 2118
18687046	T37	CNS	Habitat	2242 2245
18687046	T38	MDR	Phenotype	2289 2292
18687046	T39	pathogens	Phenotype	2293 2302
F-23224222-011	T1	Debaryomyces hansenii	Microorganism	32 53
F-23224222-011	T2	Geotrichum spp.	Microorganism	58 73
F-23224222-011	T3	surface-ripened cheeses	Habitat	110 133
F-23224222-011	T4	D. hansenii	Microorganism	135 146
F-23224222-011	T5	cheeses from dairies D	Habitat	199 219;226 227
F-23224222-011	T6	cheeses from dairies C	Habitat	199 221
F-23224222-011	T7	dairies	Habitat	212 219
F-23224222-011	T8	Geotrichum spp.	Microorganism	237 252
F-23224222-011	T9	cheese from dairy B	Habitat	282 301
F-23224222-011	T10	dairy	Habitat	294 299
F-23224222-011	T11	cheese from dairy A	Habitat	310 329
F-23224222-011	T12	dairy	Habitat	322 327
F-23224222-011	T13	Yarrowia lipolytica	Microorganism	331 350
F-23224222-011	T14	Y. lipolytica	Microorganism	385 398
F-23224222-011	T15	cheese	Habitat	443 449
F-23224222-011	T16	cheese surfaces	Habitat	443 458
F-23224222-011	T17	D. hansenii	Microorganism	546 557
F-23224222-011	T18	Geotrichum spp.	Microorganism	562 577
8358765	T1	[The effect of omeprazole on healing of duodenal ulcers, Helicobacter pylori and gastritis].	Title	0 92
8358765	T2	Losec (omeprazole) Astra Co. is a blocker of the proton pump of the parietal cell. It inhibits basal and stimulated HCl secretion. It is used for treatment of gastroduodenal ulcers, reflux oesophagitis and Zollinger Ellison's syndrome. In a group of 17 patients with duodenal ulcers the authors investigated the effect of omeprazole on (1) healing of duodenal ulcers and bulbitis after 2-4 weeks of therapy, (2) elimination of Helicobacter pylori in the antrum, (3) chronic antral gastritis. Ad 1. After two weeks of treatment the authors found that 5 of 17 chronic duodenal ulcers were healed in the remainder substantial regression was found. Four-week treatment led to healing of 16 from a total of 17 ulcers (P < 0.001), i. e. 94%. In subjects with ulcers and bulbitis (12 patients) the ulcer healed in 11 instances, in 7 patients residual bulbitis persisted. Ad 2. H. pylori was detected before treatment in 16 of 17 patients, after treatment only in 5 (P < 0.001). Ad 3. Chronic gastritis was recorded before treatment in all patients. Treatment reduced its activity and the presence of H. pylori.	Paragraph	93 1196
8358765	T3	duodenal ulcers	Habitat	40 55
8358765	T4	duodenal	Habitat	40 48
8358765	T5	Helicobacter pylori	Microorganism	57 76
8358765	T6	parietal cell	Habitat	161 174
8358765	T7	HCl secretion	Habitat	209 222
8358765	T8	gastroduodenal ulcers	Habitat	252 273
8358765	T9	gastroduodenal	Habitat	252 266
8358765	T10	patients with duodenal ulcers	Habitat	346 375
8358765	T11	duodenal	Habitat	360 368
8358765	T12	duodenal ulcers	Habitat	360 375
8358765	T13	duodenal ulcers	Habitat	444 459
8358765	T14	duodenal	Habitat	444 452
8358765	T15	Helicobacter pylori	Microorganism	520 539
8358765	T16	antrum	Habitat	547 553
8358765	T17	antral	Habitat	567 573
8358765	T18	chronic duodenal ulcers	Habitat	651 674
8358765	T19	duodenal	Habitat	659 667
8358765	T20	ulcers	Habitat	798 804
8358765	T21	subjects with ulcers and bulbitis	Habitat	832 865
8358765	T22	ulcers	Habitat	846 852
8358765	T23	patients	Habitat	870 878
8358765	T24	ulcer	Habitat	884 889
8358765	T25	patients	Habitat	919 927
8358765	T26	H. pylori	Microorganism	963 972
8358765	T27	patients	Habitat	1015 1023
8358765	T28	patients	Habitat	1125 1133
8358765	T29	H. pylori	Microorganism	1186 1195
F-23224222-001	T1	Cheeses	Habitat	0 7
F-23224222-001	T2	complex microbiota	Habitat	19 37
F-23224222-001	T3	milk	Habitat	104 108
F-23224222-001	T4	cheese	Habitat	147 153
F-23224222-001	T5	lactic acid bacteria	Phenotype	164 184
F-23224222-001	T6	LAB	Phenotype	186 189
F-23224222-001	T7	starter cultures	Habitat	191 207
F-23224222-001	T8	mesophilic	Phenotype	215 225
F-23224222-001	T9	Lactocococcus lactis	Microorganism	226 246
F-23224222-001	T10	thermophilic	Phenotype	250 262
F-23224222-001	T11	Streptococcus thermophilus	Microorganism	263 289
F-23224222-001	T12	LAB	Phenotype	374 377
F-23224222-001	T13	starter	Habitat	378 385
F-25496341-004	T1	Streptococcus infantarius	Microorganism	61 86
F-25496341-004	T2	ability to ferment  lactose	Phenotype	139 166
F-25496341-004	T3	CJ18	Microorganism	245 249
F-26678131-004	T1	cheese	Habitat	4 10
F-26678131-004	T2	H. alvei (B16)	Microorganism	28 42
F-26678131-004	T3	cheeses	Habitat	83 90
F-26678131-004	T4	dairy product	Habitat	114 127
25098305	T1	Surveillance for upper respiratory tract disease and Mycoplasma in free-ranging gopher tortoises (Gopherus polyphemus) in Georgia, USA.	Title	0 135
25098305	T2	Abstract Upper respiratory tract disease (URTD) in the gopher tortoise (Gopherus polyphemus) is highly contagious and has been implicated in the reduction of populations throughout the range. With the exception of a few limited studies, the prevalence of URTD in Georgia, USA tortoise populations is poorly known. We found that exposure to Mycoplasma agassizii and Mycoplasma testudineum, associated with URTD, varied geographically among 11 Georgia tortoise populations. The prevalence of antibodies to M. agassizii in individual populations was either very low (0-3%, n=7 populations) or very high (96-100%, n=4 populations), whereas there was variation in the prevalence of antibodies to M. testudineum among populations (20-61%, n=10) with only one site being negative. Five sites had tortoises with antibodies to both pathogens, and these were the only sites where we observed tortoises with clinical signs consistent with URTD. We did not find tortoises with clinical signs of URTD at sites with tortoises with antibodies only to M. testudineum, which provides evidence that this organism may be of limited pathogenicity for gopher tortoises. Collectively, these data indicate that both M. agassizii and M. testudineum are present in Georgia populations of gopher tortoises and that clinical disease is apparent in populations where both pathogens are present. Additional research is needed to better understand the role of these two pathogens, and other potential pathogens, in the overall health of tortoise populations, especially if future conservation efforts involve translocation of tortoises.	Paragraph	136 1742
25098305	T3	upper respiratory tract	Habitat	17 40
25098305	T4	Mycoplasma	Microorganism	53 63
25098305	T5	free-ranging gopher tortoises	Habitat	67 96
25098305	T6	Gopherus polyphemus	Habitat	98 117
25098305	T7	Upper respiratory tract	Habitat	145 168
25098305	T8	gopher tortoise	Habitat	191 206
25098305	T9	Gopherus polyphemus	Habitat	208 227
25098305	T10	Georgia, USA tortoise populations	Habitat	399 432
25098305	T11	Mycoplasma agassizii	Microorganism	476 496
25098305	T12	Mycoplasma testudineum	Microorganism	501 523
25098305	T13	Georgia tortoise populations	Habitat	578 606
25098305	T14	M. agassizii	Microorganism	640 652
25098305	T15	M. testudineum	Microorganism	827 841
25098305	T16	tortoises	Habitat	925 934
25098305	T17	pathogens	Phenotype	959 968
25098305	T18	tortoises	Habitat	1018 1027
25098305	T19	tortoises	Habitat	1086 1095
25098305	T20	tortoises	Habitat	1138 1147
25098305	T21	M. testudineum	Microorganism	1172 1186
25098305	T22	pathogenicity	Phenotype	1249 1262
25098305	T23	gopher tortoises	Habitat	1267 1283
25098305	T24	M. agassizii	Microorganism	1329 1341
25098305	T25	M. testudineum	Microorganism	1346 1360
25098305	T26	Georgia populations of gopher tortoises	Habitat	1376 1415
25098305	T27	pathogens	Phenotype	1480 1489
25098305	T28	pathogens	Phenotype	1576 1585
25098305	T29	pathogens	Phenotype	1607 1616
25098305	T30	tortoise populations	Habitat	1643 1663
25098305	T31	tortoises	Habitat	1732 1741
2696427	T1	Presence of the fish pathogen Vibrio salmonicida in fish farm sediments.	Title	0 72
2696427	T2	The persistence of the fish pathogen Vibrio salmonicida in fish farm sediments was studied by use of fluorescent-antibody techniques. The specificities of the monoclonal antibodies and polyclonal rabbit serum used in the study were tested against a number of Vibrio strains, including 4 isolates from intestinal tracts of healthy fish and 98 isolates from sediments. V. salmonicida was detected in sediment samples from diseased farms several months after an outbreak of the disease. The bacterium was also detected in a sediment sample from a disease-free fish farm. No V. salmonicida could be detected in sediments not influenced by fish farming. The number of positive samples was generally higher with application of rabbit serum as opposed to use of monoclonal antibodies, indicating that the rabbit serum may cross-react with other bacteria.	Paragraph	73 920
2696427	T3	fish	Habitat	16 20
2696427	T4	fish pathogen	Phenotype	16 29
2696427	T5	Vibrio salmonicida	Microorganism	30 48
2696427	T6	fish farm sediments	Habitat	52 71
2696427	T7	fish	Habitat	52 56
2696427	T8	fish farm	Habitat	52 61
2696427	T9	fish	Habitat	96 100
2696427	T10	fish pathogen	Phenotype	96 109
2696427	T11	Vibrio salmonicida	Microorganism	110 128
2696427	T12	fish farm sediments	Habitat	132 151
2696427	T13	fish farm	Habitat	132 141
2696427	T14	fish	Habitat	132 136
2696427	T15	polyclonal rabbit serum	Habitat	258 281
2696427	T16	rabbit	Habitat	269 275
2696427	T17	Vibrio	Microorganism	332 338
2696427	T18	intestinal tracts of healthy fish	Habitat	374 407
2696427	T19	healthy fish	Habitat	395 407
2696427	T20	sediments	Habitat	429 438
2696427	T21	V. salmonicida	Microorganism	440 454
2696427	T22	sediment samples from diseased farms	Habitat	471 507
2696427	T23	diseased farms	Habitat	493 507
2696427	T24	sediment sample from a disease-free fish farm	Habitat	594 639
2696427	T25	disease-free fish farm	Habitat	617 639
2696427	T26	fish	Habitat	630 634
2696427	T27	V. salmonicida	Microorganism	644 658
2696427	T28	sediments	Habitat	680 689
2696427	T29	fish	Habitat	708 712
2696427	T30	fish farming	Habitat	708 720
2696427	T31	rabbit	Habitat	794 800
2696427	T32	rabbit serum	Habitat	794 806
2696427	T33	rabbit serum	Habitat	871 883
2696427	T34	rabbit	Habitat	871 877
F-25496341-010	T1	Leuconostoc	Microorganism	152 163
F-25496341-010	T2	cheeses	Habitat	253 260
F-22177851-009	T1	P. celer	Microorganism	35 43
F-22177851-009	T2	C. variabile	Microorganism	159 171
F-22177851-009	T3	C. casei	Microorganism	172 180
F-22177851-009	T4	P. celer	Microorganism	265 273
F-22177851-009	T5	cheese	Habitat	281 287
12728302	T1	Heat-shock response and its contribution to thermotolerance of the nitrogen-fixing cyanobacterium Anabaena sp. strain L-31.	Title	0 123
12728302	T2	Compared to Escherichia coli, the nitrogen-fixing soil cyanobacterium Anabaena sp. strain L-31 exhibited significantly superior abilities to survive prolonged and continuous heat stress and recover therefrom. Temperature upshift induced the synthesis of heat-shock proteins of similar molecular mass in the two microbes. However, in Anabaena sp. strain L-31 the heat-shock proteins (particularly the GroEL proteins) were synthesised throughout the stress period, were much more stable and accumulated during heat stress. In contrast, in E. coli the heat-shock proteins were transiently synthesised, quickly turned over and did not accumulate. Nitrogenase activity of Anabaena cells of sp. strain L-31 continuously exposed to heat stress for 7 days rapidly recovered from thermal injury, although growth recovery was delayed. Exposure of E. coli cells to >4.5 h of heat stress resulted in a complete loss of viability and the ability to recover. Marked differences in the synthesis, stability and accumulation of heat-shock proteins appear to distinguish these bacteria in their thermotolerance and recovery from heat stress.	Paragraph	124 1248
12728302	T3	thermotolerance	Phenotype	44 59
12728302	T4	nitrogen-fixing	Phenotype	67 82
12728302	T5	cyanobacterium	Microorganism	83 97
12728302	T6	Anabaena sp. strain L-31	Microorganism	98 122
12728302	T7	Escherichia coli	Microorganism	136 152
12728302	T8	nitrogen-fixing	Phenotype	158 173
12728302	T9	soil	Habitat	174 178
12728302	T10	cyanobacterium	Microorganism	179 193
12728302	T11	Anabaena sp. strain L-31	Microorganism	194 218
12728302	T12	abilities to survive prolonged and continuous heat stress	Phenotype	252 309
12728302	T13	Anabaena sp. strain L-31	Microorganism	457 481
12728302	T14	E. coli	Microorganism	661 668
12728302	T15	Nitrogenase activity	Phenotype	767 787
12728302	T16	Anabaena	Microorganism	791 799
12728302	T17	L-31	Microorganism	820 824
12728302	T18	E. coli	Microorganism	961 968
12728302	T19	thermotolerance	Phenotype	1202 1217
F-23224222-005	T1	interior of the cheese from dairy A	Habitat	179 214
F-23224222-005	T2	cheese from dairy A	Habitat	195 214
F-23224222-005	T3	dairy	Habitat	207 212
F-23224222-005	T4	Streptococcus thermophilus	Microorganism	266 292
F-23224222-005	T5	cheese surface samples	Habitat	351 373
F-23224222-005	T6	cheese	Habitat	351 357
F-23224222-005	T7	Vagococcus carniphilus	Microorganism	398 420
F-23224222-005	T8	cheeses from dairies A	Habitat	426 448
F-23224222-005	T9	cheeses from dairies D	Habitat	426 446;456 457
F-23224222-005	T10	cheeses from dairies B	Habitat	426 446;450 451
F-23224222-005	T11	dairies	Habitat	439 446
F-23224222-005	T12	Psychrobacter spp.	Microorganism	460 478
F-23224222-005	T13	cheeses from dairies A	Habitat	484 506
F-23224222-005	T14	cheeses from dairies C	Habitat	484 504;511 512
F-23224222-005	T15	dairies	Habitat	497 504
F-23224222-005	T16	Lb. curvatus	Microorganism	518 530
F-23224222-005	T17	cheese from dairy B	Habitat	537 556
F-23224222-005	T18	dairy	Habitat	549 554
F-23224222-005	T19	cheese	Habitat	618 624
F-23224222-005	T20	cheese surface	Habitat	768 782
F-23224222-005	T21	cheese	Habitat	768 774
F-22177851-019	T1	P. celer	Microorganism	20 28
F-22177851-019	T2	lipase activity	Phenotype	62 77
F-22177851-019	T3	H. alvei	Microorganism	147 155
F-22177851-019	T4	community	Habitat	206 215
25634638	T1	Real-time monitoring of hydrogen cyanide (HCN) and ammonia (NH₃) emitted by Pseudomonas aeruginosa.	Title	0 99
25634638	T2	We present the real-time monitoring of hydrogen cyanide (HCN) production from Pseudomonas aeruginosa (P. aeruginosa) strains in vitro, using laser-based photoacoustic spectroscopy. Simultaneously, the production of ammonia (NH3) was measured, and the influence of different factors (e.g. the medium, temperature and antibiotics treatment) was assessed. Both reference strains and clinical isolates of patients with CF were studied, and compared to other pathogens commonly present in lungs/airways of CF patients. Hydrogen cyanide production starts to rise as soon as P. aeruginosa bacteria reach the stationary phase ((9.0-9.5) × 10(9) colony forming units, CFUs), up to concentrations of 14.5 microliters per hour (µl h(-1)). Different strains of P. aeruginosa produced HCN to varying degrees, and addition of tobramycin strongly reduced HCN production within 2 h from application. Burkholderia cepacia also produced HCN (up to 0.35µl h(-1) in 9.0  ×  10(9) CFU) while other pathogens (Aspergillus fumigatus, Stenotrophomonas maltophilia, Mycobacterium abscessus) did not produce detectable levels. Our study reveals for the first time a broad overview of the dynamics of the HCN production in vitro.	Paragraph	100 1302
25634638	T3	hydrogen cyanide (HCN) and ammonia (NH₃) emitted	Phenotype	24 72
25634638	T4	Pseudomonas aeruginosa	Microorganism	76 98
25634638	T5	hydrogen cyanide (HCN) production	Phenotype	139 172
25634638	T6	Pseudomonas aeruginosa	Microorganism	178 200
25634638	T7	P. aeruginosa	Microorganism	202 215
25634638	T8	production of ammonia (NH3)	Phenotype	301 328
25634638	T9	clinical	Habitat	480 488
25634638	T10	patients with CF	Habitat	501 517
25634638	T11	pathogens	Phenotype	554 563
25634638	T12	lungs of CF patients	Habitat	584 589;598 612
25634638	T13	airways of CF patients	Habitat	590 612
25634638	T14	CF patients	Habitat	601 612
25634638	T15	Hydrogen cyanide production	Phenotype	614 641
25634638	T16	P. aeruginosa	Microorganism	668 681
25634638	T17	P. aeruginosa	Microorganism	849 862
25634638	T18	produced HCN	Phenotype	863 875
25634638	T19	HCN production	Phenotype	940 954
25634638	T20	Burkholderia cepacia	Microorganism	984 1004
25634638	T21	produced HCN	Phenotype	1010 1022
25634638	T22	pathogens	Phenotype	1077 1086
25634638	T23	Aspergillus fumigatus	Microorganism	1088 1109
25634638	T24	Stenotrophomonas maltophilia	Microorganism	1111 1139
25634638	T25	Mycobacterium abscessus	Microorganism	1141 1164
25634638	T26	HCN production	Phenotype	1278 1292
24831788	T1	Evaluation of impermeant, DNA-binding dye fluorescence as a real-time readout of eukaryotic cell toxicity in a high throughput screening format.	Title	0 144
24831788	T2	Interpretation of high throughput screening (HTS) data in cell-based assays may be confounded by cytotoxic properties of screening compounds. Therefore, assessing cell toxicity in real time during the HTS process itself would be highly advantageous. Here, we investigate the potential of putatively impermeant, fluorescent, DNA-binding dyes to give cell toxicity readout during HTS. Amongst 19 DNA-binding dyes examined, three classes were identified that were (1) permeant, (2) cytotoxic, or (3) neither permeant nor cytotoxic during 3-day incubation with a macrophage cell line. In the last class, four dyes (SYTOX Green, CellTox Green, GelGreen, and EvaGreen) gave highly robust cytotoxicity data in 384-well screening plates. As proof of principle, successful combination with a luminescence-based assay in HTS format was demonstrated. Here, both intracellular growth of Legionella pneumophila (luminescence) and host cell viability (SYTOX Green exclusion) were assayed in the same screening well. Incorporation of membrane-impermeant, DNA-binding, fluorescent dyes in HTS assays should prove useful by allowing evaluation of cytotoxicity in real time, eliminating reagent addition steps and effort associated with endpoint cell viability analysis, and reducing the need for follow-up cytotoxicity screening.	Paragraph	145 1457
24831788	T3	eukaryotic cell	Habitat	81 96
24831788	T4	cell	Habitat	203 207
24831788	T5	cell	Habitat	308 312
24831788	T6	cell	Habitat	494 498
24831788	T7	macrophage cell line	Habitat	704 724
24831788	T8	384-well screening plates	Habitat	848 873
24831788	T9	Legionella pneumophila	Microorganism	1020 1042
24831788	T10	host cell	Habitat	1062 1071
24831788	T11	cell	Habitat	1373 1377
F-25496341-000	T1	cheese	Habitat	135 141
F-25496341-000	T2	dairy	Habitat	183 188
F-25496341-000	T3	traditional cheese	Habitat	227 245
F-25496341-000	T4	Gram-negative	Phenotype	310 323
F-25496341-000	T5	Pseudoalteromonas haloplanktis	Microorganism	339 369
F-25496341-000	T6	Psychrobacter immobilis	Microorganism	373 396
F-25496341-000	T7	cheese produced through traditional methods	Habitat	444 487
20073421	T1	The effect of interferon-gamma and lipopolysaccharide on the growth of Francisella tularensis LVS in murine macrophage-like cell line J774.	Title	0 139
20073421	T2	Francisella tularensis, a causative agent of human tularemia, displaying the ability to proliferate inside the human cells.	Paragraph	140 263
20073421	T3	To evaluate the growth potential of F. tularensis LVS strain in macrophage-like cell line J774 modulated by recombinant interferon gamma and E. coli derived lipopolysaccharide.	Paragraph	264 440
20073421	T4	Stimulation of J774 cells either by interferon-gamma or lipopolysaccharide alone, or especially in combination before infection F. tularensis, revealed protective effects. Higher concentrations of stimulating agents were needed to inhibit ongoing F. tularensis infection.	Paragraph	441 712
20073421	T5	Stimulation of J774 cell line by combination of interferon-gamma with lipopolysaccharide inhibits the intracellular growth of F. tularensis.	Paragraph	713 853
20073421	T6	Francisella tularensis LVS	Microorganism	71 97
20073421	T7	murine macrophage	Habitat	101 118
20073421	T8	murine	Habitat	101 107
20073421	T9	murine macrophage-like cell line J774	Habitat	101 138
20073421	T10	Francisella tularensis	Microorganism	140 162
20073421	T11	causative agent of human tularemia	Phenotype	166 200
20073421	T12	human	Habitat	185 190
20073421	T13	ability to proliferate inside the human cells	Phenotype	217 262
20073421	T14	human	Habitat	251 256
20073421	T15	human cells	Habitat	251 262
20073421	T16	F. tularensis LVS	Microorganism	300 317
20073421	T17	macrophage-like cell line J774	Habitat	328 358
20073421	T18	macrophage	Habitat	328 338
20073421	T19	E. coli	Microorganism	405 412
20073421	T20	J774 cells	Habitat	456 466
20073421	T21	F. tularensis	Microorganism	569 582
20073421	T22	F. tularensis	Microorganism	688 701
20073421	T23	J774 cell line	Habitat	728 742
20073421	T24	F. tularensis	Microorganism	839 852
F-26678131-000	T1	Lactococcus lactis	Microorganism	11 29
F-26678131-000	T2	Lactococcus garvieae	Microorganism	32 52
F-26678131-000	T3	Leuconostoc pseudomesenteroides	Microorganism	54 85
F-26678131-000	T4	Leuconostoc  citreum	Microorganism	87 107
F-26678131-000	T5	Lactobacillus sp	Microorganism	109 125
F-26678131-000	T6	Carnobacterium mobile	Microorganism	127 148
F-26678131-000	T7	Enterococcus faecalis	Microorganism	150 171
F-26678131-000	T8	Enterococcus faecium	Microorganism	174 194
F-26678131-000	T9	Macrococcus caseolyticus	Microorganism	196 220
F-26678131-000	T10	Hafnia alvei	Microorganism	225 237
F-26678131-000	T11	STEC O26:H11	Microorganism	246 258
F-26678131-000	T12	STEC	Phenotype	246 250
F-26678131-000	T13	STEC O157:H7	Microorganism	313 325
F-26678131-000	T14	STEC	Phenotype	313 317
F-26678131-000	T15	pasteurized milk cheeses	Habitat	336 360
F-26678131-000	T16	pasteurized milk	Habitat	336 352
23704121	T1	Is fidaxomicin worth the cost? An economic analysis.	Title	0 52
23704121	T2	In May 2011, the Food and Drug Administration approved fidaxomicin for the treatment of Clostridium difficile infection (CDI). It has been found to be noninferior to vancomycin; however, its cost-effectiveness for the treatment of CDI remains undetermined.	Paragraph	53 309
23704121	T3	We developed a decision analytic simulation model to determine the economic value of fidaxomicin for CDI treatment from the third-party payer perspective. We looked at CDI treatment in these 3 cases: (1) no fidaxomicin, (2) only fidaxomicin, and (3) fidaxomicin based on strain typing results.	Paragraph	310 603
23704121	T4	The incremental cost-effectiveness ratio for fidaxomicin based on screening given current conditions was >$43.7 million per quality-adjusted life-year and using only fidaxomicin was dominated (ie, more costly and less effective) by the other 2 treatment strategies explored. The fidaxomicin strategy tended to remain dominated, even at lower costs. With approximately 50% of CDI due to the NAP1/BI/027 strain, a course of fidaxomicin would need to cost ≤$150 to be cost-effective in the treatment of all CDI cases and between $160 and $400 to be cost-effective for those with a non-NAP1/BI/027 strain (ie, treatment based on strain typing).	Paragraph	604 1244
23704121	T5	Given the current cost and NAP1/BI/027 accounting for approximately 50% of isolates, using fidaxomicin as a first-line treatment for CDI is not cost-effective. However, typing and treatment with fidaxomicin based on strain may be more promising depending on the costs of fidaxomicin.	Paragraph	1245 1528
23704121	T6	Clostridium difficile	Microorganism	141 162
23704121	T7	Clostridium difficile	Microorganism	141 162
3074181	T1	[Experimental and clinical studies of flomoxef in the field of obstetrics and gynecology. Representative Committee Members of the Research Team for Infections in the Field of Obstetrics and Gynecology].	Title	0 202
3074181	T2	Flomoxef (FMOX) has a broad antibacterial spectrum against Gram-positive and Gram-negative bacteria; especially its potent antibacterial activity against Staphylococcus aureus is a significant advantage that may not be found with other cephem compounds. In our determination of its antibacterial potency against various clinical isolates obtained from clinical materials (amniotic fluid, intrauterine secretions, exudates of the pelvic dead space) of patients with various infections, we obtained results representing specific features of this drug. From the results, the drug may be expected to produce an excellent effect in the treatment of various infections. Our study on drug concentrations in body fluids and genital tissues demonstrated a good transfer of this drug into various tissues; in every tissue examined, the drug administered by the usual method in the usual dose yielded a concentration exceeding MIC for principal pathogens, thus promising a good clinical response. Indeed a high clinical efficacy rate of 90.1% (good to very good responses) was obtained in a clinical trial involving 222 cases. Administration of the drug in 2 g quantity daily produced a high response rate of 92.8%. It was especially noteworthy that a good response was obtained in 30 of 32 cases (93.8%) in which other cephem compounds had failed. In evaluation of the bacteriological effect, furthermore, the drug showed an excellent rate of bacterial elimination. In conclusion, this drug is expected to be greatly useful in the light of its good transfer into genital tissues and its strong antibacterial activities against Gram-positive cocci, Gram-negative bacteria and anaerobes as well as against multiple bacterial infections predominating among women with genital infections.	Paragraph	203 1977
3074181	T3	Gram-positive	Phenotype	262 275
3074181	T4	Gram-negative	Phenotype	280 293
3074181	T5	Staphylococcus aureus	Microorganism	357 378
3074181	T6	clinical	Habitat	523 531
3074181	T7	clinical materials (amniotic fluid, intrauterine secretions, exudates of the pelvic dead space) of patients with various infections	Habitat	555 686
3074181	T8	amniotic fluid	Habitat	575 589
3074181	T9	intrauterine	Habitat	591 603
3074181	T10	exudates of the pelvic dead space	Habitat	616 649
3074181	T11	pelvic dead space	Habitat	632 649
3074181	T12	patients with various infections	Habitat	654 686
3074181	T13	body	Habitat	903 907
3074181	T14	body fluids	Habitat	903 914
3074181	T15	genital	Habitat	919 926
3074181	T16	genital tissues	Habitat	919 934
3074181	T17	tissues	Habitat	990 997
3074181	T18	tissue	Habitat	1008 1014
3074181	T19	pathogens	Phenotype	1137 1146
3074181	T20	genital tissues	Habitat	1756 1771
3074181	T21	genital	Habitat	1756 1763
3074181	T22	Gram-positive	Phenotype	1820 1833
3074181	T23	cocci	Phenotype	1834 1839
3074181	T24	Gram-negative	Phenotype	1841 1854
3074181	T25	anaerobes	Phenotype	1868 1877
3074181	T26	women with genital infections	Habitat	1947 1976
3074181	T27	genital	Habitat	1958 1965
F-25496341-011	T1	Pseudoalteromonas	Microorganism	54 71
F-25496341-011	T2	Halomonas	Microorganism	73 82
F-25496341-011	T3	Vibrio	Microorganism	84 90
F-25496341-011	T4	Marinilactibacillus	Microorganism	92 111
F-25496341-011	T5	Psychrobacter	Microorganism	116 129
F-25496341-011	T6	Gram-negative	Phenotype	134 147
F-25496341-011	T7	cheeses	Habitat	200 207
F-25496341-011	T8	cheese rinds	Habitat	336 348
F-25496341-011	T9	cheese	Habitat	336 342
11162736	T1	A new purification method for overproduced proteins sensitive to endogenous proteases.	Title	0 86
11162736	T2	Proteolysisis a major problem in purification of overproduced proteins for structural studies. We developed a new method to avoid proteolysis of the products even in cases where popular protease inhibitors do not work effectively. When we cloned FlgF, a flagellar rod protein, from Salmonella typhimurium and overproduced it in Escherichia coli, FlgF was highly susceptible to cleavage by endogenous proteases after cell disruption even in the presence of various protease inhibitors. However, FlgF was not digested when the cells were disrupted in the presence of urea, which allowed us to develop the following new purification procedure. After cell disruption in the presence of urea and removal of the cell debris, the supernatant was passed through tandem-connected cation- and anion-exchange columns. Proteases were trapped in the cation-exchange column, and protease-free FlgF was eluted from the disconnected anion-exchange column. This gave a stable full-length product suitable for crystallization trials. The key procedures are cell disruption in the presence of urea and linked ion-exchange chromatography to quickly remove proteases as well as urea. This fast and simple method can be applied to purification of other overproduced proteins that are very sensitive to proteolysis.	Paragraph	87 1379
11162736	T3	Salmonella typhimurium	Microorganism	369 391
11162736	T4	Escherichia coli	Microorganism	415 431
11162736	T5	Escherichia coli	Microorganism	415 431
11162736	T6	Escherichia coli	Microorganism	415 431
F-22177851-008	T1	cheese	Habitat	22 28
F-22177851-008	T2	C. flavescens	Microorganism	41 54
F-22177851-008	T3	cheese	Habitat	69 75
F-22177851-008	T4	cheese surface	Habitat	69 83
F-22177851-008	T5	cheese	Habitat	186 192
F-22177851-008	T6	H. alvei	Microorganism	201 209
F-22177851-008	T7	cheese	Habitat	222 228
F-22177851-008	T8	H. alvei	Microorganism	234 242
F-22177851-008	T9	H. alvei	Microorganism	282 290
F-22177851-008	T10	A. arilaitensis	Microorganism	292 307
F-22177851-008	T11	cheese	Habitat	322 328
F-22177851-008	T12	cheese surface	Habitat	322 336
F-22177851-008	T13	H. alvei	Microorganism	384 392
F-22177851-008	T14	cheese	Habitat	400 406
F-22177851-008	T15	A. arilaitensis	Microorganism	444 459
F-23224222-004	T1	Gram-positive	Phenotype	18 31
F-23224222-004	T2	Actinobacteria	Microorganism	32 46
F-23224222-004	T3	Corynebacterium casei	Microorganism	52 73
