dict_type,entity_id,pred,pred_entity_name,real,real_entity_name,score,text_id
OntoBiotope,T4,['OBT:003494'],['smear cheeses'],['OBT:003494'],['smear ripened cheese'],1.0,F-22177851-013
NCBI_Taxonomy,T1,['306572'],['P. celer'],['306572'],"['JCM 12601', 'strain SW-238', 'KCTC 12313', 'Psychrobacter celer', 'Psychrobacter sp. MN5SW1', 'Psychrobacter celer Yoon et al. 2005']",1.0,F-22177851-014
NCBI_Taxonomy,T2,['569'],['H. alvei'],['569'],"['Hafnia alvei', 'NRRL B-4260', 'JCM 1666', 'HAMBI 1876', '""Enterobacter alvei"" (Mller 1954) Sakazaki 1961', 'LMG:10392', 'Hafnia alvei sensu stricto genomosp. 1', 'Enterobacter aerogenes subsp. hafniae', 'NCTC 8105', 'Hafnia alvei Moller 1954', 'CIP 57.31', 'Enterobacter alvei', 'HAMBI 1279', 'Enterobacter hafniae', 'DSM 30163', 'LMG 10392', 'CCUG 41547', '""Enterobacter aerogenes subsp. hafniae"" Ewing 1963', '""Enterobacter hafniae"" Ewing and Fife 1968', 'ATCC 13337']",1.0,F-22177851-014
OntoBiotope,T3,['OBT:000113'],['complex cheese community'],['OBT:000113'],['microflora'],1.0,F-22177851-014
OntoBiotope,T4,['OBT:001480'],['cheese'],['OBT:001480'],['cheese'],1.0,F-22177851-014
OntoBiotope,T5,['OBT:001480'],['cheeses'],['OBT:001480'],['cheese'],1.0,F-22177851-014
NCBI_Taxonomy,T1,['4959'],['D. hansenii'],['4959'],"['NRRL Y-10976', 'UCD 74-86', 'IAM 12835', 'DBVPG 6050', 'NRRL Y-173', 'IFO 0083', 'Torulaspora hansenii', 'IFO 0623', 'Saccharomyces hansenii Zopf, 1889', 'CCRC 21394', 'Debaryomyces hansenii', 'CCRC:21394', 'VKM Y-2560', 'Candida famata', 'NCTC 1842', 'Pichia hansenii', 'JCM 1990', 'NCYC 2572', 'CBS 767', 'Candida famata var. famata', 'CBS 1795', 'KCTC 7645', 'Debaryomyces sp. ZIM 2431', 'Debaryomyces tyrocola var. hansenii', 'Saccharomyces hansenii', 'ATCC 36239', 'JCM 1521', 'Debaryomyces hansenii (Zopf) Lodder & Kreger, 1952', 'DBVPG 6017', 'MUCL 30242', 'JCM 2101', 'NRRL Y-7426']",1.0,F-22177851-015
NCBI_Taxonomy,T2,['1173061'],['G. candidum'],['1173061'],"['Geotrichum candidum Link, 1809', 'ATCC 22600 [[Endomyces geotrichum]]', 'JCM 6359 [[Endomyces geotrichum]]', 'Geotrichum candidum', 'CBS 772.71 [[Endomyces geotrichum]]', 'Endomyces geotrichum E.E. Butler & L.J. Petersen, 1972', 'CBS 615.84 [[Galactomyces candidus]]', 'Dipodascus geotrichum (E.E. Butler & L.J. Petersen) Arx, 1977', 'Endomyces geotrichum', 'Geotrichum sp. JCM 1945', 'Geotrichum sp. S9', 'Oospora lactis (Fresen.) Sacc., 1886', 'NRRL Y-17569 [[Endomyces geotrichum]]', 'Geotrichum sp. JCM 1747', 'Dipodascus geotrichum', 'Galactomyces candidus de Hoog & M.T. Smith, 2004']",1.0,F-22177851-015
NCBI_Taxonomy,T3,['4952'],['Y. lipolytica'],['4952'],"['ATCC 18942', 'Candida lipolytica', 'Endomycopsis lipolytica', 'IFO 1548', 'Yarrowia lipolytica', 'Endomycopsis lipolytica Wick., Kurtzman & Herman, 1970', 'Mycotorula lipolytica', 'JCM 2320', 'DBVPG 6053', 'Yarrowia lipolytica (Wick., Kurtzman & Herman) Van der Walt & Arx, 1980', 'NRRL YB-423', 'CBS 6124']",1.0,F-22177851-015
NCBI_Taxonomy,T4,['256701'],['A. arilaitensis'],['256701'],"['strain Re117', 'Arthrobacter arilaitensis', 'Glutamicibacter arilaitensis', 'Arthrobacter arilaitensis Irlinger et al. 2005', 'DSM 16368', 'CIP 108037', 'JCM 13566', 'Glutamicibacter arilaitensis (Irlinger et al. 2005) Busse 2016']",1.0,F-22177851-015
OntoBiotope,T5,['OBT:001341'],['cheese surface'],['OBT:001341'],['surface of cheese'],1.0,F-22177851-015
OntoBiotope,T6,['OBT:001480'],['cheese'],['OBT:001480'],['cheese'],1.0,F-22177851-015
OntoBiotope,T7,['OBT:003512'],['Munster cheeses'],['OBT:003512'],['Munster'],1.0,F-22177851-015
OntoBiotope,T8,['OBT:003510'],['Livarot cheeses'],['OBT:003510'],['Livarot'],1.0,F-22177851-015
OntoBiotope,T9,['OBT:003494'],['French red-smear soft cheeses'],['OBT:003494'],['smear ripened cheese'],1.0,F-22177851-015
NCBI_Taxonomy,T10,['861360'],['A. arilaitensis'],['861360'],"['Glutamicibacter arilaitensis Re117', 'Arthrobacter arilaitensis Re117', 'Arthrobacter arilaitensis CIP 108037']",1.0,F-22177851-015
NCBI_Taxonomy,T1,['306572'],['P. celer'],['306572'],"['JCM 12601', 'strain SW-238', 'KCTC 12313', 'Psychrobacter celer', 'Psychrobacter sp. MN5SW1', 'Psychrobacter celer Yoon et al. 2005']",1.0,F-22177851-016
OntoBiotope,T1,['OBT:001480'],['cheese'],['OBT:001480'],['cheese'],1.0,F-22177851-017
NCBI_Taxonomy,T2,['306572'],['P. celer'],['306572'],"['JCM 12601', 'strain SW-238', 'KCTC 12313', 'Psychrobacter celer', 'Psychrobacter sp. MN5SW1', 'Psychrobacter celer Yoon et al. 2005']",1.0,F-22177851-017
OntoBiotope,T1,['OBT:003500'],['Camembert'],['OBT:003500'],['Camembert'],1.0,F-22177851-018
NCBI_Taxonomy,T2,['29432'],['P. phenylpyruvica'],['29432'],"['ACM 886', 'NCTC 10526', 'Psychrobacter phenylpyruvicus (Bovre and Henriksen 1967) Bowman et al. 1996', 'Moraxella polymorpha', 'strain 2863', 'DSM 7000', 'JCM 20444', 'Psychrobacter phenylpyruvicus', 'ATCC 23333', 'Moraxella phenylpyruvica Bovre and Henriksen 1967 (Approved Lists 1980)', '""Moraxella polymorpha"" Flamm 1957', '""Moraxella phenylpyrouvica"" (sic) Bovre and Henriksen 1967', 'CCUG 351', 'ACAM 535', 'CIP 82.27', 'NBRC 102152', 'Moraxella (subgen. Moraxella Lwoff 1939) phenylpyruvica (Bovre and Henriksen 1967) Bovre 1984', 'Moraxella phenylpyruvica', 'LMG:5372', 'LMG 5372']",1.0,F-22177851-018
OntoBiotope,T3,"['OBT:001984', 'OBT:001200']","['cured meat model', 'cured meat model']","['OBT:001984', 'OBT:001200']","['cured food', 'meat and meat product']",1.0,F-22177851-018
NCBI_Taxonomy,T4,['56811'],['Psychrobacter sp.'],['56811'],['Psychrobacter sp.'],1.0,F-22177851-018
OntoBiotope,T5,['OBT:001480'],['model cheese'],['OBT:001480'],['cheese'],1.0,F-22177851-018
NCBI_Taxonomy,T6,['306572'],['P. celer'],['306572'],"['JCM 12601', 'strain SW-238', 'KCTC 12313', 'Psychrobacter celer', 'Psychrobacter sp. MN5SW1', 'Psychrobacter celer Yoon et al. 2005']",1.0,F-22177851-018
OntoBiotope,T7,['OBT:001480'],['cheeses'],['OBT:001480'],['cheese'],1.0,F-22177851-018
OntoBiotope,T8,['OBT:001480'],['control cheeses'],['OBT:001480'],['cheese'],1.0,F-22177851-018
NCBI_Taxonomy,T1,['306572'],['P. celer'],['306572'],"['JCM 12601', 'strain SW-238', 'KCTC 12313', 'Psychrobacter celer', 'Psychrobacter sp. MN5SW1', 'Psychrobacter celer Yoon et al. 2005']",1.0,F-22177851-019
OntoBiotope,T2,['OBT:000019'],['lipase activity'],['OBT:000019'],['phenotype wrt metabolic activity'],1.0,F-22177851-019
NCBI_Taxonomy,T3,['569'],['H. alvei'],['569'],"['Hafnia alvei', 'NRRL B-4260', 'JCM 1666', 'HAMBI 1876', '""Enterobacter alvei"" (Mller 1954) Sakazaki 1961', 'LMG:10392', 'Hafnia alvei sensu stricto genomosp. 1', 'Enterobacter aerogenes subsp. hafniae', 'NCTC 8105', 'Hafnia alvei Moller 1954', 'CIP 57.31', 'Enterobacter alvei', 'HAMBI 1279', 'Enterobacter hafniae', 'DSM 30163', 'LMG 10392', 'CCUG 41547', '""Enterobacter aerogenes subsp. hafniae"" Ewing 1963', '""Enterobacter hafniae"" Ewing and Fife 1968', 'ATCC 13337']",1.0,F-22177851-019
OntoBiotope,T4,['OBT:000113'],['community'],['OBT:000113'],['microflora'],1.0,F-22177851-019
NCBI_Taxonomy,T1,['569'],['H. alvei'],['569'],"['Hafnia alvei', 'NRRL B-4260', 'JCM 1666', 'HAMBI 1876', '""Enterobacter alvei"" (Mller 1954) Sakazaki 1961', 'LMG:10392', 'Hafnia alvei sensu stricto genomosp. 1', 'Enterobacter aerogenes subsp. hafniae', 'NCTC 8105', 'Hafnia alvei Moller 1954', 'CIP 57.31', 'Enterobacter alvei', 'HAMBI 1279', 'Enterobacter hafniae', 'DSM 30163', 'LMG 10392', 'CCUG 41547', '""Enterobacter aerogenes subsp. hafniae"" Ewing 1963', '""Enterobacter hafniae"" Ewing and Fife 1968', 'ATCC 13337']",1.0,F-22177851-020
OntoBiotope,T2,['OBT:003510'],['Livarot cheese'],['OBT:003510'],['Livarot'],1.0,F-22177851-020
OntoBiotope,T3,['OBT:001480'],['Spanish farmhouse cheese'],['OBT:001480'],['cheese'],1.0,F-22177851-020
OntoBiotope,T4,['OBT:000583'],['Spanish farmhouse'],['OBT:000583'],['dairy farm'],1.0,F-22177851-020
NCBI_Taxonomy,T1,['1727'],['C. variabile'],['1727'],"['Corynebacterium variabile', 'IFO 15286', 'ATCC 15753', 'Corynebacterium variabilis', 'Corynebacterium mooreparkense', 'Arthrobacter variabilis', 'Caseobacter polymorphus Crombach 1978 (Approved Lists 1980)', 'NCIMB 9455', 'Caseobacter polymorphus', 'NBRC 15286', 'Corynebacterium variabile corrig. (Muller 1961) Collins 1987', 'Corynebacterium mooreparkense Brennan et al. 2001', 'Corynebacterium sp. R-18086', 'JCM 2154', 'NCIB 9455', 'CCUG 45246', 'Arthrobacter variabilis Muller 1961 (Approved Lists 1980)', 'HAMBI 1872', 'NCIB:9455', 'DSM 20132', 'VKM Ac-1122', 'CIP 102112', 'NRRL B-4201']",1.0,F-22177851-021
NCBI_Taxonomy,T2,['160386'],['C. casei'],['160386'],"['DPC 5298', 'JCM 12072', 'CIP 107182', 'NCIMB 30130', 'Corynebacterium casei Brennan et al. 2001', 'DSM 44701', 'Corynebacterium casei', 'LMG S-19264']",1.0,F-22177851-021
OntoBiotope,T3,['OBT:003505'],['Gubbeen cheese'],['OBT:003505'],['Gubbeen'],1.0,F-22177851-021
NCBI_Taxonomy,T1,['569'],['H. alvei'],['569'],"['Hafnia alvei', 'NRRL B-4260', 'JCM 1666', 'HAMBI 1876', '""Enterobacter alvei"" (Mller 1954) Sakazaki 1961', 'LMG:10392', 'Hafnia alvei sensu stricto genomosp. 1', 'Enterobacter aerogenes subsp. hafniae', 'NCTC 8105', 'Hafnia alvei Moller 1954', 'CIP 57.31', 'Enterobacter alvei', 'HAMBI 1279', 'Enterobacter hafniae', 'DSM 30163', 'LMG 10392', 'CCUG 41547', '""Enterobacter aerogenes subsp. hafniae"" Ewing 1963', '""Enterobacter hafniae"" Ewing and Fife 1968', 'ATCC 13337']",1.0,F-22177851-022
OntoBiotope,T2,['OBT:001480'],['cheese'],['OBT:001480'],['cheese'],1.0,F-22177851-022
OntoBiotope,T3,['OBT:000113'],['cheese community'],['OBT:000113'],['microflora'],1.0,F-22177851-022
OntoBiotope,T4,['OBT:001480'],['cheeses'],['OBT:001480'],['cheese'],1.0,F-22177851-022
OntoBiotope,T1,['OBT:001480'],['cheese model'],['OBT:001480'],['cheese'],1.0,F-22177851-023
OntoBiotope,T2,['OBT:001480'],['cheese'],['OBT:001480'],['cheese'],1.0,F-22177851-023
OntoBiotope,T3,['OBT:000019'],['high capacity to produce VSC'],['OBT:000019'],['phenotype wrt metabolic activity'],1.0,F-22177851-023
NCBI_Taxonomy,T4,['569'],['H. alvei'],['569'],"['Hafnia alvei', 'NRRL B-4260', 'JCM 1666', 'HAMBI 1876', '""Enterobacter alvei"" (Mller 1954) Sakazaki 1961', 'LMG:10392', 'Hafnia alvei sensu stricto genomosp. 1', 'Enterobacter aerogenes subsp. hafniae', 'NCTC 8105', 'Hafnia alvei Moller 1954', 'CIP 57.31', 'Enterobacter alvei', 'HAMBI 1279', 'Enterobacter hafniae', 'DSM 30163', 'LMG 10392', 'CCUG 41547', '""Enterobacter aerogenes subsp. hafniae"" Ewing 1963', '""Enterobacter hafniae"" Ewing and Fife 1968', 'ATCC 13337']",1.0,F-22177851-023
OntoBiotope,T5,['OBT:000019'],['high capacity to convert  methionine or cysteine into aroma compounds'],['OBT:000019'],['phenotype wrt metabolic activity'],1.0,F-22177851-023
NCBI_Taxonomy,T6,['569'],['H. alvei'],['569'],"['Hafnia alvei', 'NRRL B-4260', 'JCM 1666', 'HAMBI 1876', '""Enterobacter alvei"" (Mller 1954) Sakazaki 1961', 'LMG:10392', 'Hafnia alvei sensu stricto genomosp. 1', 'Enterobacter aerogenes subsp. hafniae', 'NCTC 8105', 'Hafnia alvei Moller 1954', 'CIP 57.31', 'Enterobacter alvei', 'HAMBI 1279', 'Enterobacter hafniae', 'DSM 30163', 'LMG 10392', 'CCUG 41547', '""Enterobacter aerogenes subsp. hafniae"" Ewing 1963', '""Enterobacter hafniae"" Ewing and Fife 1968', 'ATCC 13337']",1.0,F-22177851-023
OntoBiotope,T7,"['OBT:000007', 'OBT:001899']","['beef models', 'beef models']","['OBT:000007', 'OBT:001899']","['experimental medium', 'beef']",1.0,F-22177851-023
OntoBiotope,T1,['OBT:000113'],['microbiota of four Danish surface-ripened cheeses'],['OBT:000113'],['microflora'],1.0,F-23224222-000
OntoBiotope,T2,['OBT:003428'],['Danish surface-ripened cheeses'],['OBT:003428'],['ripened cheese'],1.0,F-23224222-000
OntoBiotope,T3,['OBT:000583'],['farmhouses'],['OBT:000583'],['dairy farm'],1.0,F-23224222-000
OntoBiotope,T4,['OBT:001988'],['industrial dairy'],['OBT:001988'],['dairy industry'],1.0,F-23224222-000
OntoBiotope,T5,['OBT:003428'],['cheese'],['OBT:003428'],['ripened cheese'],1.0,F-23224222-000
OntoBiotope,T6,['OBT:000373'],['cheese core'],['OBT:000373'],['part of food'],1.0,F-23224222-000
OntoBiotope,T7,['OBT:000113'],['cheese core microbiota of the farmhouse cheeses'],['OBT:000113'],['microflora'],1.0,F-23224222-000
OntoBiotope,T8,['OBT:000583'],['farmhouse'],['OBT:000583'],['dairy farm'],1.0,F-23224222-000
OntoBiotope,T9,['OBT:003428'],['farmhouse cheeses'],['OBT:003428'],['ripened cheese'],1.0,F-23224222-000
OntoBiotope,T10,['OBT:000343'],['mesophilic'],['OBT:000343'],['mesophile'],1.0,F-23224222-000
OntoBiotope,T11,['OBT:000019'],['lactic acid bacteria'],['OBT:000019'],['phenotype wrt metabolic activity'],1.0,F-23224222-000
OntoBiotope,T12,['OBT:000019'],['LAB'],['OBT:000019'],['phenotype wrt metabolic activity'],1.0,F-23224222-000
OntoBiotope,T13,['OBT:001030'],['starter cultures'],['OBT:001030'],['cheese starter culture'],1.0,F-23224222-000
NCBI_Taxonomy,T14,['1360'],['Lactococcus lactis subsp. lactis'],['1360'],"['Streptococcus lactis subsp. diacetilactis', 'Streptococcus lactis subsp. lactis', '""Lactococcus lactis subsp. diacitilactis (sic)"" (Garvie and Farrow 1982) Schleifer et al. 1986', '""Streptococcus diacetilactis"" Matuszewski et al. 1936', 'Lactococcus lactis (SUBSP. LACTIS)', 'Lactobacillus xylosus', 'Lactococcus lactis subsp. lactis', 'Lactococcus lactis lactis', 'Streptococcus diacetilactis', 'Streptococcus lactis subsp. diacetilactis (ex Matuszewski et al. 1936) Garvie and Farrow 1982', 'Lactobacillus xylosus Kitahara 1938 (Approved Lists 1980)', 'Streptococcus lactis subsp. lactis (Lister 1873) Lohnis 1909', 'Lactococcus lactis subsp. lactis (Lister 1873) Schleifer et al. 1986']",1.0,F-23224222-000
NCBI_Taxonomy,T15,['1245'],['Leuconostoc mesenteorides'],['1245'],"['CIP 102305', 'Ascococcus mesenteroides', 'Leuconostoc mesenteroides (Tsenkovskii 1878) van Tieghem 1878', '""Betacoccus arabinosaceus"" Orla-Jensen 1919', 'strain 12954', 'CCUG 30066', 'DSM 20343', 'NRRL B-1118', 'ATCC 8293', 'HAMBI 2347', 'NRRL B-3470', 'Leuconostoc sp. 13HN', 'LMG:6893', 'NBRC 100496', '""Ascococcus mesenteroides"" Tsenkovskii 1878', 'LMG 6893', 'Betacoccus arabinosaceus', 'JCM 6124', 'VKM B-1601', 'Leuconostoc mesenteroides']",1.0,F-23224222-000
OntoBiotope,T16,['OBT:001030'],['starter'],['OBT:001030'],['cheese starter culture'],1.0,F-23224222-000
OntoBiotope,T17,['OBT:000019'],['LAB'],['OBT:000019'],['phenotype wrt metabolic activity'],1.0,F-23224222-000
NCBI_Taxonomy,T18,['1578'],['Lactobacillus spp.'],['1578'],"['Lactobacillus Beijerinck 1901 (Approved Lists 1980) emend. Haakensen et al. 2009', 'Lactobacillus', 'Lactobacillus Beijerinck 1901 (Approved Lists 1980) emend. Cai et al. 2012', 'Paralactobacillus', 'Paralactobacillus Leisner et al. 2000']",1.0,F-23224222-000
OntoBiotope,T19,['OBT:003428'],['cheese from the industrial dairy'],['OBT:003428'],['ripened cheese'],1.0,F-23224222-000
OntoBiotope,T20,['OBT:001988'],['industrial dairy'],['OBT:001988'],['dairy industry'],1.0,F-23224222-000
NCBI_Taxonomy,T21,['1597'],['Lb. paracasei'],['1597'],"['LMG:13087', 'Lactobacillus paracasei', 'Lactobacillus sp. T16', 'Lactobacillus paracasei Collins et al. 1989', 'Lactobacillus sp. TD3', 'Lactobacillus sp. LBS3', 'Lactobacillus sp. T3', 'ATCC 25302', 'CCUG 32212', 'CIP 103918', 'LMG 13087', 'Lactobacillus sp. W-29B', 'NBRC 15889', 'DSM 5622', 'Lactobacillus sp. O3', 'JCM 8130', 'Lactobacillus sp. X24', 'NCDO 151', 'Lactobacillus sp. X-3B', 'IFO 15889', 'NCIMB 700151']",1.0,F-23224222-000
OntoBiotope,T22,['OBT:000113'],['surface bacterial microbiota of all four cheeses'],['OBT:000113'],['microflora'],1.0,F-23224222-000
OntoBiotope,T23,['OBT:003428'],['cheeses'],['OBT:003428'],['ripened cheese'],1.0,F-23224222-000
NCBI_Taxonomy,T24,['1716'],['Corynebacterium spp.'],['1716'],"['Corynebacterium Lehmann and Neumann 1896 (Approved Lists 1980) emend. Bernard et al. 2010', 'Corynebacterium Lehmann and Neumann 1896 (Approved Lists 1980) emend. Baek et al. 2018', 'Turicella', 'Corynebacterium Lehmann and Neumann 1896 (Approved Lists 1980) emend. Nouioui et al. 2018', 'Caseobacter', 'Corynebacterium', 'Caseobacter Crombach 1978', 'Turicella Funke et al. 1994']",1.0,F-23224222-000
NCBI_Taxonomy,T25,['43668'],['Brachybacterium spp.'],['43668'],"['Brachybacterium Collins et al. 1988', 'Brachybacterium']",1.0,F-23224222-000
NCBI_Taxonomy,T26,['1696'],['Brevibacterium spp.'],['1696'],"['Brevibacterium Breed 1953', 'Brevibacterium']",1.0,F-23224222-000
OntoBiotope,T27,['OBT:000583'],['farmhouse'],['OBT:000583'],['dairy farm'],1.0,F-23224222-000
OntoBiotope,T28,['OBT:003428'],['farmhouse cheeses'],['OBT:003428'],['ripened cheese'],1.0,F-23224222-000
NCBI_Taxonomy,T29,['1696'],['Brevibacterium spp.'],['1696'],"['Brevibacterium Breed 1953', 'Brevibacterium']",1.0,F-23224222-000
OntoBiotope,T30,['OBT:003428'],['cheese from the industrial dairy'],['OBT:003428'],['ripened cheese'],1.0,F-23224222-000
OntoBiotope,T31,['OBT:001988'],['industrial dairy'],['OBT:001988'],['dairy industry'],1.0,F-23224222-000
NCBI_Taxonomy,T32,['1703'],['B. linens'],['1703'],"['IFO 12142', 'CIP 101125', 'NBRC 12142', 'Brevibacterium linens', 'JCM 1327', 'Corynebacterium sp. AC474', 'Brevibacterium linens (Wolff 1910) Breed 1953', 'DSM 20425', 'VKM Ac-2112', 'Bacterium linens', 'Brevibacterium sp. RS16(2010)', 'NRRL B-4210', '""Bacterium linens"" Wolff 1910', 'ATCC 9172', 'HAMBI 2038']",1.0,F-23224222-000
OntoBiotope,T33,['OBT:001030'],['surface-ripening culture'],['OBT:001030'],['cheese starter culture'],1.0,F-23224222-000
OntoBiotope,T34,['OBT:000648'],['Gram-negative'],['OBT:000648'],['gram-negative'],1.0,F-23224222-000
NCBI_Taxonomy,T35,['511'],['Alcalignes faecalis'],['511'],"['JCM 1474', 'ATCC 8750', 'JCM 20522', 'NCAIM B.01104', 'JCM 20663', 'DSM 30030', 'CIP 55.84', 'Achromobacter sp. ATCC8750', 'NCIMB 8156', 'LMG 1229', 'LMG:1229', 'CCUG 1814', 'NCTC 11953', 'NBRC 13111', 'Alcaligenes sp. BP11', 'IAM 12369', 'Alcaligenes faecalis', 'CIP 60.80', 'IFO 13111', 'HAMBI 1907', 'VKM B-1518', 'Alcaligenes faecalis Castellani and Chalmers 1919 (Approved Lists 1980) emend. Rehfuss and Urban 2005']",1.0,F-23224222-000
NCBI_Taxonomy,T36,['585'],['Proteus vulgaris'],['585'],"['CCUG 35382', 'LMG:16708', 'not DSM 30118', 'strain PR 1', 'CIP 104989', 'Proteus vulgaris Hauser 1885 (Approved Lists 1980) emend. Judicial Commission 1999', 'not IFO 3851', 'not NCIMB 4175', 'ATCC 29905', 'not NBRC 3851', 'not HAMBI 91', 'not NRRL B-3405', 'not NCIB 4175', 'CDC PR1', 'CCUG 39507', 'not ATCC 13315', 'Proteus vulgaris', 'NCTC 13145', 'not NCTC 4175', 'LMG 16708']",1.0,F-23224222-000
OntoBiotope,T37,['OBT:000583'],['farmhouse'],['OBT:000583'],['dairy farm'],1.0,F-23224222-000
OntoBiotope,T38,['OBT:003428'],['farmhouse cheeses'],['OBT:003428'],['ripened cheese'],1.0,F-23224222-000
OntoBiotope,T39,['OBT:000113'],['surface yeast  microbiota'],['OBT:000113'],['microflora'],1.0,F-23224222-000
OntoBiotope,T40,['OBT:003428'],['cheese'],['OBT:003428'],['ripened cheese'],1.0,F-23224222-000
OntoBiotope,T41,['OBT:003428'],['farmhouse cheeses'],['OBT:003428'],['ripened cheese'],1.0,F-23224222-000
OntoBiotope,T42,['OBT:000583'],['farmhouse'],['OBT:000583'],['dairy farm'],1.0,F-23224222-000
NCBI_Taxonomy,T43,['4952'],['Yarrowia lipolytica'],['4952'],"['ATCC 18942', 'Candida lipolytica', 'Endomycopsis lipolytica', 'IFO 1548', 'Yarrowia lipolytica', 'Endomycopsis lipolytica Wick., Kurtzman & Herman, 1970', 'Mycotorula lipolytica', 'JCM 2320', 'DBVPG 6053', 'Yarrowia lipolytica (Wick., Kurtzman & Herman) Van der Walt & Arx, 1980', 'NRRL YB-423', 'CBS 6124']",1.0,F-23224222-000
NCBI_Taxonomy,T44,['43987'],['Geotrichum spp.'],['43987'],['Geotrichum'],1.0,F-23224222-000
NCBI_Taxonomy,T45,['4959'],['Debaryomyces hansenii'],['4959'],"['NRRL Y-10976', 'UCD 74-86', 'IAM 12835', 'DBVPG 6050', 'NRRL Y-173', 'IFO 0083', 'Torulaspora hansenii', 'IFO 0623', 'Saccharomyces hansenii Zopf, 1889', 'CCRC 21394', 'Debaryomyces hansenii', 'CCRC:21394', 'VKM Y-2560', 'Candida famata', 'NCTC 1842', 'Pichia hansenii', 'JCM 1990', 'NCYC 2572', 'CBS 767', 'Candida famata var. famata', 'CBS 1795', 'KCTC 7645', 'Debaryomyces sp. ZIM 2431', 'Debaryomyces tyrocola var. hansenii', 'Saccharomyces hansenii', 'ATCC 36239', 'JCM 1521', 'Debaryomyces hansenii (Zopf) Lodder & Kreger, 1952', 'DBVPG 6017', 'MUCL 30242', 'JCM 2101', 'NRRL Y-7426']",1.0,F-23224222-000
OntoBiotope,T46,['OBT:003428'],['cheese from the industrial dairy'],['OBT:003428'],['ripened cheese'],1.0,F-23224222-000
OntoBiotope,T47,['OBT:001988'],['industrial dairy'],['OBT:001988'],['dairy industry'],1.0,F-23224222-000
NCBI_Taxonomy,T48,['4959'],['D. hansenii'],['4959'],"['NRRL Y-10976', 'UCD 74-86', 'IAM 12835', 'DBVPG 6050', 'NRRL Y-173', 'IFO 0083', 'Torulaspora hansenii', 'IFO 0623', 'Saccharomyces hansenii Zopf, 1889', 'CCRC 21394', 'Debaryomyces hansenii', 'CCRC:21394', 'VKM Y-2560', 'Candida famata', 'NCTC 1842', 'Pichia hansenii', 'JCM 1990', 'NCYC 2572', 'CBS 767', 'Candida famata var. famata', 'CBS 1795', 'KCTC 7645', 'Debaryomyces sp. ZIM 2431', 'Debaryomyces tyrocola var. hansenii', 'Saccharomyces hansenii', 'ATCC 36239', 'JCM 1521', 'Debaryomyces hansenii (Zopf) Lodder & Kreger, 1952', 'DBVPG 6017', 'MUCL 30242', 'JCM 2101', 'NRRL Y-7426']",1.0,F-23224222-000
NCBI_Taxonomy,T49,['1308'],['Streptococcus thermophilus'],['1308'],"['ATCC 19258', 'Streptococcus salivarius thermophilus', 'CIP 102303', 'Streptococcus salivarius subsp. thermophilus', 'DSM 20617', 'Streptococcus thermophilus', 'NCDO 573', 'LMG 6896', 'CCUG 21957', 'Streptococcus thermophilus (Orla-Jensen 1919) Schleifer et al. 1995', 'NCIMB 8510', 'LMG:6896', 'Streptococcus salivarius subsp. thermophilus (Orla-Jensen 1919) Farrow and Collins 1984', 'JCM 17834']",1.0,F-23224222-000
OntoBiotope,T50,['OBT:000583'],['farmhouse'],['OBT:000583'],['dairy farm'],1.0,F-23224222-000
OntoBiotope,T51,['OBT:003428'],['farmhouse raw milk cheese'],['OBT:003428'],['ripened cheese'],1.0,F-23224222-000
OntoBiotope,T52,['OBT:001276'],['raw milk'],['OBT:001276'],['raw milk'],1.0,F-23224222-000
NCBI_Taxonomy,T53,['218144'],['Vagococcus carniphilus'],['218144'],"['CCUG 46823', 'strain 1843-02', 'Vagococcus carniphilus Shewmaker et al. 2004', 'Vagococcus carniphilus', 'ATCC BAA-640']",1.0,F-23224222-000
NCBI_Taxonomy,T54,['497'],['Psychrobacter spp.'],['497'],"['Psychrobacter Juni and Heym 1986', 'Psychrobacter']",1.0,F-23224222-000
NCBI_Taxonomy,T55,['28038'],['Lb. curvatus'],['28038'],"['Lactobacillus curvatus (Troili-Petersson 1903) Abo-Elnaga and Kandler 1965 (Approved Lists 1980) emend. Klein et al. 1996', 'NBRC 15884', 'JCM 1096', 'IFO 15884', 'CCUG 30669', 'Lactobacillus sp. N61', 'Bacterium curvatum', '""Bacterium curvatum"" Troili-Petersson 1903', 'Lactobacillus sp. N55', 'CIP 102992', 'Lactobacillus curvatus', 'NRRL B-4562', 'LMG 13553', 'Lactobacillus curvatus subsp. curvatus', 'LMG:13553', 'Lactobacillus curvatus subsp. curvatus (Troili-Petersson 1903) Abo-Elnaga and Kandler 1965', 'ATCC 25601', 'LMG:9198', 'LMG 9198', 'DSM 20019']",1.0,F-23224222-000
OntoBiotope,T56,['OBT:001341'],['cheese surfaces'],['OBT:001341'],['surface of cheese'],1.0,F-23224222-000
OntoBiotope,T57,['OBT:003428'],['cheese'],['OBT:003428'],['ripened cheese'],1.0,F-23224222-000
OntoBiotope,T58,['OBT:001480'],['cheese'],['OBT:001480'],['cheese'],1.0,F-23224222-000
OntoBiotope,T1,['OBT:003428'],['Cheeses'],['OBT:003428'],['ripened cheese'],1.0,F-23224222-001
OntoBiotope,T2,['OBT:000113'],['complex microbiota'],['OBT:000113'],['microflora'],1.0,F-23224222-001
OntoBiotope,T3,['OBT:001645'],['milk'],['OBT:001645'],['milk'],1.0,F-23224222-001
